"SENTIDO","NAVEGACAO","PAIS_PORTO_ESTRANG","BERCO","ATRACACAO","MES_ATRAC","ANO_ATRAC","DESATRACACAO","ANO_DESAT","CAPITULO","SECAO","TIPO_CARGA","GRUPOANTAQ"
"Embarque","LC","MADAGASCAR","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Colares (collars) ","GRANEL SÓLIDO","-- De outro plástico"
"Desembarque","LC","MADEIRA","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Outros ","GRANEL SÓLIDO","De capacidade inferior ou igual a 1.000 cm3 "
"Desembarque","LC","MALASIA","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Merluza antártica (Dissostichus mawsoni)","GRANEL SÓLIDO","Outros "
"Desembarque","LC","MALAVI","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Bochechas (cheeks) ","GRANEL SÓLIDO","- Garrafões, garrafas, frascos e artigos semelhantes"
"Desembarque","LC","MALDIVAS","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Colares (collars) ","GRANEL SÓLIDO","Recipientes para gás liquefeito de petróleo (GLP) "
"Embarque","CB","MALI","202","11/05/2025 07:45","5","2025","5/11/2925 7:55","2025","","Outros ","GRANEL SÓLIDO","Outros "
"Embarque","CB","MALTA","202","11/05/2025 07:45","5","2025","5/11/2925 7:55","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","GRANEL SÓLIDO","Esboços de garrafas de plástico, fechados em uma extremidade e aberta na outra, munida de uma rosca sobre a qual irá adaptar-se a uma tampa roscada, devendo a parte abaixo da rosca ser transformada, posteriormente, para que seja obtida a dimensão e forma desejadas"
"Embarque","CB","MAN, ILHA DE","202","11/05/2025 07:45","5","2025","5/11/2925 7:55","2025",""," Polacadoalasca (Escamudodoalasca*) (Theragra chalcogramma) ","GRANEL SÓLIDO","- Bobinas, carretéis, canelas e suportes semelhantes "
"Desembarque","CB","MARIANAS DO NORTE","202","5/4/2025 10:20","5","2025","5/11/2925 8:29","2025",""," Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto a polacadoalasca (escamudodoalasca*) (Theragra chalcogramma) ","GRANEL SÓLIDO","- Rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes "
"Desembarque","CB","MARROCOS","202","5/4/2025 10:20","5","2025","5/11/2925 8:29","2025",""," Cação e outros tubarões ","GRANEL SÓLIDO","- Outros "
"Desembarque","CB","MARSHALL, ILHAS","202","5/4/2025 10:20","5","2025","5/11/2925 8:29","2025",""," Raias (Rajidae) ","GRANEL SÓLIDO","Paletes simples, paletes-caixas e outros estrados para carga; taipais de paletes"
"Desembarque","CB","MARTINICA","202","5/4/2025 10:20","5","2025","5/11/2925 8:29","2025",""," Outros ","GRANEL SÓLIDO","Outros"
"Desembarque","LC","MAURICIO","201","5/5/2025 10:30","5","2025","5/5/2925 8:31","2025","","Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação.","GRANEL SÓLIDO","Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de plástico."
"Desembarque","LC","MAURITANIA","201","5/5/2025 10:30","5","2025","5/5/2925 8:31","2025",""," Fígados, ovas e gônadas masculinas, de peixes, secos, defumados (fumados), salgados ou em salmoura ","GRANEL SÓLIDO","- Serviços de mesa e outros utensílios de mesa ou de cozinha "
"Desembarque","LC","MEXICO","201","5/5/2025 10:30","5","2025","5/5/2925 8:31","2025","","    Ovas de tainhas (Mugil spp.)","GRANEL SÓLIDO","- Outros "
"Embarque","CB","MIANMAR","301","11/05/2025 00:00","5","2025","5/11/2925 4:04","2025","","    Outros","GRANEL SÓLIDO","Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições."
"Embarque","CB","MICRONESIA","101","5/23/2025 16:26","5","2025","5/23/2925 16:26","2025",""," Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados)","GRANEL LÍQUIDO","- Reservatórios, cisternas, cubas e recipientes análogos, de capacidade superior a 300 l "
"Embarque","CB","MIDWAY","101","5/23/2025 16:26","5","2025","5/23/2925 16:26","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","GRANEL LÍQUIDO","- Portas, janelas e seus caixilhos, alizares e soleiras "
"Embarque","CB","MOCAMBIQUE","101","5/23/2025 16:26","5","2025","5/23/2925 16:26","2025",""," Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae","GRANEL LÍQUIDO","- Postigos, estores (incluindo as venezianas) e artigos semelhantes, e suas partes "
"Desembarque","LC","MOLDAVIA","301","09/05/2025 08:40","5","2025","5/9/2925 8:40","2025","","Bacalhaudoatlântico (Gadus morhua), bacalhaudagroelândia (Gadus ogac) e bacalhaudopacífico (Gadus macrocephalus) ","GRANEL SÓLIDO","- Outros"
"Desembarque","LC","MONACO","301","09/05/2025 08:40","5","2025","5/9/2925 8:40","2025","","Saithe (Pollachius virens) ","GRANEL SÓLIDO","De poliestireno expandido (EPS) "
"Embarque","CB","MONGOLIA","301","13/05/2025 08:45","5","2025","5/13/2925 8:55","2025","","Ling (Molva molva) e zarbo (Brosme brosme) ","GRANEL SÓLIDO","Outros "
"Desembarque","CB","MONTENEGRO","202","5/10/2025 16:00","5","2025","5/8/2925 16:04","2025","","Outros ","GRANEL SÓLIDO","Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14."
"Desembarque","CB","MONTSERRAT","202","5/10/2025 16:00","5","2025","5/8/2925 16:04","2025",""," Outros ","GRANEL SÓLIDO","- Artigos de escritório e artigos escolares "
"Desembarque","CB","NAMIBIA","202","5/10/2025 16:00","5","2025","5/8/2925 16:04","2025",""," Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes","GRANEL SÓLIDO","- Vestuário e seus acessórios (incluindo as luvas, mitenes e semelhantes) "
"Desembarque","CB","NAURU","202","5/10/2025 16:00","5","2025","5/8/2925 16:04","2025",""," Salmõesdopacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmãodoatlântico (Salmo salar) e salmãododanúbio (Hucho hucho) ","GRANEL SÓLIDO","Cintos"
"Desembarque","CB","NEPAL","202","21/05/2025 16:00","5","2025","5/21/2925 16:04","2025",""," Arenques (Clupea harengus, Clupea pallasii) ","GRANEL SÓLIDO","- Guarnições para móveis, carroçarias ou semelhantes "
"Desembarque","CB","NICARAGUA","202","21/05/2025 16:00","5","2025","5/21/2925 16:04","2025",""," Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster) ","GRANEL SÓLIDO","- Estatuetas e outros objetos de ornamentação "
"Embarque","CB","NIGER","202","14/05/2025 21:30","5","2025","5/22/2925 21:31","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","GRANEL SÓLIDO","- Outras"
"Embarque","CB","NIGERIA","202","14/05/2025 21:30","5","2025","5/22/2925 21:31","2025",""," Outros","GRANEL SÓLIDO","Arruelas (anilhas) "
"Embarque","CB","NIUE","202","14/05/2025 21:30","5","2025","5/22/2925 21:31","2025","","Bacalhaudoatlântico (Gadus morhua), bacalhaudagroelândia (Gadus ogac) e bacalhaudopacífico (Gadus macrocephalus) ","GRANEL SÓLIDO","Correias de transmissão e correias transportadoras"
"Embarque","CB","NORFOLK, ILHA","202","14/05/2025 21:30","5","2025","5/22/2925 21:31","2025","","Saithe (Pollachius virens), ling (Molva molva) e zarbo (Brosme brosme) ","GRANEL SÓLIDO","De transmissão "
"Embarque","CB","NORUEGA","102","04/06/2025 21:37","6","2025","3/11/2925 21:37","2025","","Outros ","CARGA GERAL","Transportadoras "
"Embarque","CB","NOVA CALEDONIA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Peixes secos, exceto subprodutos comestíveis de peixes, mesmo salgados, mas não defumados (fumados)","CARGA GERAL","Bolsas para uso em medicina (hemodiálise e usos semelhantes) "
"Embarque","CB","NOVA ZELANDIA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Bacalhaudoatlântico (Gadus morhua), bacalhaudagroelândia (Gadus ogac) e bacalhaudopacífico (Gadus macrocephalus) ","CARGA GERAL","Artigos de laboratório ou de farmácia "
"Embarque","CB","OMA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","CARGA GERAL","Exclusivamente de laboratório de análises clínicas"
"Embarque","CB","PACIFICO, ILHAS DO (POSSESSAO DOS EUA)","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto bacalhau (Gadus morhua, Gadus ogac, Gadus macrocephalus)","CARGA GERAL","Acessórios do tipo utilizado em linhas de sangue para hemodiálise, tais como: obturadores, incluindo os reguláveis (clamps), clipes e semelhantes "
"Embarque","CB","PALAU","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025","","Bacalhau polar (Boreogadus saida), saithe (Pollachius virens), ling (Molva molva), ling azul (Molva dypterygia), zarbo (Brosme brosme), abroteadoalto (Urophycis blennoides) e hadoque (Melanogrammus aeglefinus) ","CARGA GERAL","Anéis de seção transversal circular (O-rings)"
"Embarque","CB","PALESTINA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025","","Outros ","GRANEL LÍQUIDO","De tetrafluoretileno e éter perfluorometilvinil "
"Embarque","CB","PANAMA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Arenques (Clupea harengus, Clupea pallasii), anchovas (biqueirões*) (Engraulis spp.), sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.) (sardinha (Sardina pilchardus) e sardinelas (Sardinops spp., Sardinella spp.)*), anchoveta (espadilha*) (Sprattus sprattus), cavalinhas (sardas e cavalas*) (Scomber scombrus, Scomber australasicus, Scomber japonicus), cavalasdoíndico (Rastrelliger spp.), serras (Scomberomorus spp.), carapaus (Trachurus spp.), xaréus (Caranx spp.), bijupirá (cobia*) (Rachycentron canadum), pamposprateado (Pampus spp.), agulhãodojapão (Cololabis saira), charros (Decapterus spp.), capelim (Mallotus villosus), espadarte (Xiphias gladius), mermaoriental (Euthynnus affinis), bonitos (Sarda spp.), espadins, marlins, veleiros (Istiophoridae)   ","GRANEL LÍQUIDO","Outros "
"Embarque","CB","PAPUA NOVA GUINE","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Outros ","GRANEL LÍQUIDO","Outras "
"Embarque","CB","PAQUISTAO","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Peixes salgados, não secos nem defumados (fumados) e peixes em salmoura, exceto subprodutos comestíveis de peixes","GRANEL LÍQUIDO","Forma para fabricação de calçados"
"Embarque","CB","PARAGUAI","201","5/13/2025 15:23","5","2025","5/13/2925 15:23","2025",""," Arenques (Clupea harengus, Clupea pallasii) ","GRANEL SÓLIDO","Máscara de proteção"
"Embarque","CB","PERU","201","24/05/2025 13:30","5","2025","5/24/2925 13:31","2025",""," Bacalhaudoatlântico (Gadus morhua), bacalhaudagroelândia (Gadus ogac) e bacalhaudopacífico (Gadus macrocephalus) ","GRANEL SÓLIDO","Revestimento para canais de irrigação, de PVC flexível ou semelhante, com ilhoses para fixação no solo"
"Embarque","CB","PITCAIRN","301","5/10/2025 20:25","5","2025","375503.22569444","2025",""," Anchovas (Biqueirões*) (Engraulis spp.) ","GRANEL SÓLIDO","Cinto, colete, boia e equipamento semelhante de salvamento"
"Desembarque","LC","POLINESIA FRANCESA","201","5/20/2025 23:25","5","2025","5/29/2925 23:25","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","GRANEL SÓLIDO","Brincos e pulseiras para identificação de animais"
"Desembarque","LC","POLONIA","201","5/20/2025 23:25","5","2025","5/29/2925 23:25","2025",""," Outros","GRANEL SÓLIDO","Cabos para ferramentas, utensílios e aparelhos"
"Desembarque","CB","PORTO RICO","202","27/05/2025 11:55","5","2025","5/27/2925 11:55","2025","","Saithe (Pollachius virens), ling (Molva molva) e zarbo (Brosme brosme) ","GRANEL SÓLIDO","Parafusos e porcas"
"Desembarque","LC","PORTUGAL","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025","","Outros ","GRANEL SÓLIDO","Recipiente com serpentina e depósito para gelo, próprio para gelar bebidas"
"Desembarque","LC","QUENIA","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025",""," Barbatanas, cabeças, caudas, bexigasnatatórias e outros subprodutos comestíveis de peixes","GRANEL SÓLIDO","Leques e ventarolas"
"Desembarque","LC","QUIRGUISTAO","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025",""," Barbatanas de tubarão ","GRANEL SÓLIDO","Bolsas para coleta de sangue e seus componentes e bolsas de diálise peritoneal (infusão e drenagem)"
"Desembarque","LC","REINO UNIDO","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025","","De tubarão seco, mesmo salgado mas não defumado","GRANEL SÓLIDO","Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras."
"Embarque","CB","REPUBLICA CENTRO-AFRICANA","202","5/10/2025 10:15","5","2025","5/8/2925 8:15","2025",""," Cabeças, caudas e bexigasnatatórias, de peixes ","CARGA GERAL","- Látex de borracha natural, mesmo pré-vulcanizado "
"Desembarque","CB","REPUBLICA DEMOCRATICA DO CONGO","301","5/25/2025 23:00","5","2025","5/25/2925 23:04","2025","","De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10","GRANEL SÓLIDO","- Borracha natural noutras formas:"
"Desembarque","CB","REPUBLICA DOMINICANA","301","5/25/2025 23:00","5","2025","5/25/2925 23:04","2025","","De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos
0305.61.00 e 0305.62.00","GRANEL SÓLIDO","-- Folhas fumadas "
"Desembarque","CB","REPUBLICA TCHECA","301","5/25/2025 23:00","5","2025","5/25/2925 23:04","2025",""," Outros ","GRANEL SÓLIDO","-- Borracha natural tecnicamente especificada (TSNR) "
"Embarque","CB","REUNIAO","201","25/05/2025 20:00","5","2025","375521.20841414","2025","","De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10","GRANEL SÓLIDO","-- Outras"
"Embarque","CB","ROMENIA","202","23/05/2025 17:40","5","2025","5/23/2925 17:40","2025","","De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos
0305.61.00 e 0305.62.00","GRANEL SÓLIDO","Crepadas "
"Embarque","CB","RUANDA","202","23/05/2025 17:40","5","2025","5/23/2925 17:40","2025","","Crustáceos, mesmo com casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos, mesmo com casca, defumados (fumados), mesmo cozidos antes ou durante a defumação; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura.","GRANEL SÓLIDO","Granuladas ou prensadas "
"Embarque","CB","RUSSIA","202","23/05/2025 17:40","5","2025","5/23/2925 17:40","2025",""," Congelados","GRANEL SÓLIDO","Outras "
"Embarque","CB","SAARA OCIDENTAL","101","05/06/2025 21:50","6","2025","3/5/2925 21:50","2025",""," Lagostas (Palinurus spp., Panulirus spp., Jasus spp.)","GRANEL LÍQUIDO","- Balata, guta-percha, guaiúle, chicle e gomas naturais análogas "
"Embarque","CB","SALOMAO, ILHAS","101","05/06/2025 21:50","6","2025","3/5/2925 21:50","2025","","Inteiras ","GRANEL LÍQUIDO","Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras."
"Embarque","CB","SAMOA","301","30/05/2025 05:25","5","2025","5/31/2925 5:25","2025","","Outras ","GRANEL SÓLIDO","- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):"
"Embarque","CB","SAMOA AMERICANA","102","11/06/2025 05:21","6","2025","3/11/2925 5:21","2025",""," Lavagantes (Homarus spp.) ","GRANEL LÍQUIDO","-- Látex"
"Embarque","CB","SAN MARINO","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Caranguejos ","GRANEL SÓLIDO","De estireno-butadieno (SBR) "
"Embarque","CB","SANTA HELENA","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Lagosta norueguesa (Lagostim*) (Nephrops norvegicus) ","GRANEL SÓLIDO","De estireno-butadieno carboxilada (XSBR) "
"Embarque","CB","SANTA LUCIA","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Camarões de água fria (Pandalus spp., Crangon crangon)","GRANEL SÓLIDO","-- Outras"
"Embarque","CB","SAO CRISTOVAO E NEVES","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025","","Inteiros ","GRANEL SÓLIDO","De estireno-butadieno (SBR)"
"Embarque","CB","SAO MARTINHO, ILHA DE (PARTE FRANCESA)","201","24/05/2025 13:30","5","2025","5/24/2925 13:31","2025","","Outros ","GRANEL SÓLIDO","Em chapas, folhas ou tiras "
"Embarque","CB","SAO MARTINHO, ILHA DE (PARTE HOLANDESA)","201","24/05/2025 13:30","5","2025","5/24/2925 13:31","2025",""," Outros camarões","GRANEL SÓLIDO","Grau alimentício de acordo com o estabelecido pelo Food Chemical Codex, em formas primárias"
"Desembarque","CB","SAO PEDRO E MIQUELON","201","5/10/2025 10:15","5","2025","5/8/2925 8:15","2025","","Inteiros ","GRANEL SÓLIDO","Outras "
"Desembarque","CB","SAO TOME E PRINCIPE","201","5/10/2025 10:15","5","2025","5/8/2925 8:15","2025","","Outros ","GRANEL SÓLIDO","De estireno-butadieno carboxilada (XSBR) "
"Desembarque","CB","SAO VICENTE E GRANADINAS","202","27/05/2025 11:55","5","2025","5/27/2925 11:55","2025",""," Outros","GRANEL SÓLIDO","- Borracha de butadieno (BR)"
"Desembarque","CB","SEICHELES","202","27/05/2025 11:55","5","2025","5/27/2925 11:55","2025","","Krill (Euphausia superba) ","GRANEL SÓLIDO","Óleo "
"Embarque","LC","SENEGAL","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025","","Outros ","GRANEL SÓLIDO","Outras "
"Embarque","LC","SERRA LEOA","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025",""," Vivos, frescos ou refrigerados","CARGA GERAL","1,2- polibutadieno sindiotáctico"
"Desembarque","LC","SERVIA","201","29/05/2025 03:25","5","2025","5/29/2925 3:25","2025",""," Lagostas (Palinurus spp., Panulirus spp., Jasus spp.) ","CARGA GERAL","Outras"
"Desembarque","LC","SIRIA","301","23/05/2025 07:40","5","2025","5/23/2925 7:40","2025",""," Lavagantes (Homarus spp.) ","CARGA GERAL","- Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR):"
"Desembarque","LC","SOMALIA","301","23/05/2025 07:40","5","2025","5/23/2925 7:40","2025",""," Caranguejos ","CARGA GERAL","-- Borracha de isobuteno-isopreno (butila) (IIR) "
"Embarque","CB","SRI LANKA","202","5/10/2025 10:15","5","2025","5/8/2925 8:15","2025",""," Lagosta norueguesa (Lagostim*) (Nephrops norvegicus) ","CARGA GERAL","-- Outras "
"Embarque","CB","SUDAO","201","25/05/2025 20:00","5","2025","375521.20841414","2025",""," Camarões de água fria (Pandalus spp., Crangon crangon) ","GRANEL SÓLIDO","- Borracha de cloropreno (clorobutadieno) (CR):"
"Embarque","CB","SUDÃO DO SUL","201","25/05/2025 20:00","5","2025","375521.20841414","2025",""," Outros camarões ","GRANEL SÓLIDO","-- Látex "
"Embarque","CB","SUECIA","201","25/05/2025 20:00","5","2025","375521.20841414","2025",""," Outros","GRANEL SÓLIDO","-- Outras "
"Embarque","CB","SUICA","201","25/05/2025 20:00","5","2025","375521.20841414","2025","","Lagosta de água doce (Cherax quadricarinatus) ","GRANEL SÓLIDO","- Borracha de acrilonitrila-butadieno (NBR):"
"Embarque","CB","SURINAME","202","23/05/2025 17:40","5","2025","5/23/2925 17:40","2025","","Outros ","GRANEL SÓLIDO","-- Látex "
"Embarque","CB","SVALBARD E JAN MAYEN","202","23/05/2025 17:40","5","2025","5/23/2925 17:40","2025",""," Outros","GRANEL SÓLIDO","-- Outras "
"Embarque","CB","TADJIQUISTAO","101","05/06/2025 21:50","6","2025","3/5/2925 21:50","2025",""," Lagostas (Palinurus spp., Panulirus spp., Jasus spp.) ","GRANEL LÍQUIDO","- Borracha de isopreno (IR) "
"Embarque","CB","TAILANDIA","101","05/06/2025 21:50","6","2025","3/5/2925 21:50","2025",""," Lavagantes (Homarus spp.) ","GRANEL LÍQUIDO","- Borracha de etileno-propileno-dieno não conjugado (EPDM) "
"Desembarque","CB","TAIWAN","201","17/06/2025 13:40","6","2025","3/17/2925 13:40","2025",""," Caranguejos ","GRANEL SÓLIDO","- Misturas dos produtos da posição 40.01 com produtos da presente posição "
"Desembarque","CB","TANZANIA","201","17/06/2025 13:40","6","2025","3/17/2925 13:40","2025",""," Lagosta norueguesa (Lagostim*) (Nephrops norvegicus) ","GRANEL SÓLIDO","- Outras:"
"Desembarque","CB","TERRITORIO BRITANICO OCEANO INDICO","201","17/06/2025 13:40","6","2025","3/17/2925 13:40","2025",""," Camarões ","GRANEL SÓLIDO","-- Látex "
"Desembarque","LC","TIMOR LESTE","202","16/06/2025 17:00","6","2025","3/16/2925 17:04","2025",""," Outros","GRANEL SÓLIDO","-- Outras"
"Embarque","CB","TOGO","202","6/15/2025 21:20","6","2025","3/15/2925 21:29","2025","","Lagosta de água doce (Cherax quadricarinatus) ","GRANEL SÓLIDO","Borracha estireno-isopreno-estireno "
"Desembarque","CB","TONGA","202","6/15/2025 21:20","6","2025","3/15/2925 21:29","2025","","Outros ","GRANEL SÓLIDO","Borracha etileno-propileno-dieno não conjugado-propileno (EPDM-propileno) "
"Desembarque","CB","TOQUELAU","202","6/15/2025 21:20","6","2025","3/15/2925 21:29","2025","","Moluscos, mesmo com concha, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; moluscos, mesmo com concha, defumados (fumados), mesmo cozidos antes ou durante a defumação.","GRANEL SÓLIDO","Borracha acrilonitrila-butadieno hidrogenada "
"Embarque","LC","TRINIDAD E TOBAGO","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025",""," Ostras","GRANEL SÓLIDO","Outras "
"Embarque","CB","TUNISIA","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Vivas, frescas ou refrigeradas ","GRANEL SÓLIDO","Borracha regenerada, em formas primárias ou em chapas, folhas ou tiras. "
"Embarque","CB","TURCAS E CAICOS","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Congeladas ","GRANEL SÓLIDO","Desperdícios, resíduos e aparas, de borracha não endurecida, mesmo reduzidos a pó ou a grânulos. "
"Embarque","CB","TURCOMENISTAO","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Outras ","GRANEL SÓLIDO","Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras."
"Embarque","CB","TURQUIA","202","29/05/2025 01:50","5","2025","5/29/2925 1:50","2025",""," Vieiras e outros moluscos da família Pectinidae","GRANEL SÓLIDO","- Borracha adicionada de negro de fumo ou de sílica"
"Desembarque","CB","TUVALU","102","6/8/2025 23:43","6","2025","3/8/2925 23:43","2025",""," Vivos, frescos ou refrigerados ","GRANEL LÍQUIDO","Borracha etileno-propileno-dieno não conjugado-propileno (EPDM-propileno), com sílica e plastificante, em grânulos "
"Desembarque","CB","UCRANIA","102","6/8/2025 23:43","6","2025","3/8/2925 23:43","2025",""," Congelados ","GRANEL LÍQUIDO","Outras "
"Desembarque","CB","UGANDA","102","6/8/2025 23:43","6","2025","3/8/2925 23:43","2025",""," Outros ","GRANEL LÍQUIDO","- Soluções; dispersões, exceto as da subposição 4005.10 "
"Desembarque","CB","URUGUAI","202","02/06/2025 09:05","6","2025","3/2/2925 9:05","2025",""," Mexilhões (Mytilus spp., Perna spp.)","GRANEL SÓLIDO","- Outras:"
"Desembarque","CB","UZBEQUISTAO","202","02/06/2025 09:05","6","2025","3/2/2925 9:05","2025",""," Vivos, frescos ou refrigerados ","GRANEL SÓLIDO","-- Chapas, folhas e tiras"
"Desembarque","CB","VANUATU","202","02/06/2025 09:05","6","2025","3/2/2925 9:05","2025",""," Congelados ","GRANEL SÓLIDO","Preparações base para a fabricação de gomas de mascar "
"Embarque","CB","VATICANO","201","02/06/2025 06:35","6","2025","3/2/2925 3:35","2025",""," Outros ","GRANEL SÓLIDO","Outras "
"Embarque","CB","VENEZUELA","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025",""," Sépias (Chocos*) (Chocos e chopos*); lulas (potas e lulas*)","GRANEL SÓLIDO","-- Outras"
"Embarque","CB","VIETNA","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025",""," Vivas, frescas ou refrigeradas ","GRANEL SÓLIDO","Preparações base para a fabricação de gomas de mascar "
"Embarque","CB","VIRGENS, ILHAS (BRITANICAS)","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025",""," Congeladas","GRANEL SÓLIDO","Outras "
